ds,y,Volume
1985-01-22,268.399994,0.1073
1985-01-23,270.700012,0.1009
1985-01-24,272.299988,0.1086
1985-01-25,274.0,0.08651
1985-01-28,275.0,0.09074
1985-01-29,276.200012,0.08832
1985-01-30,278.600006,0.1087
1985-01-31,278.700012,0.09229
1985-02-01,278.399994,0.08533
1985-02-04,280.799988,0.08844
1985-02-05,282.600006,0.09895
1985-02-06,284.5,0.1023
1985-02-07,287.100006,0.11023
1985-02-08,288.399994,0.1034
1985-02-11,287.399994,0.09595
1985-02-12,286.600006,0.08927
1985-02-13,288.299988,0.1133
1985-02-14,288.399994,0.1243
1985-02-15,287.700012,0.08151
1985-02-19,286.899994,0.06791
1985-02-20,287.299988,0.08375
1985-02-21,287.0,0.08414
1985-02-22,286.200012,0.07964
1985-02-25,284.0,0.08817
1985-02-26,285.0,0.08293
1985-02-27,284.100006,0.08523
1985-02-28,284.200012,0.0781
1985-03-01,287.200012,0.0921
1985-03-04,287.100006,0.07433
1985-03-05,287.100006,0.07817
1985-03-06,285.5,0.07764
1985-03-07,283.200012,0.07839
1985-03-08,282.399994,0.07809
1985-03-11,281.200012,0.06896
1985-03-12,281.399994,0.07105
1985-03-13,278.200012,0.08022
1985-03-14,277.5,0.07264
1985-03-15,278.0,0.06893
1985-03-18,277.100006,0.06869
1985-03-19,278.899994,0.08572
1985-03-20,278.799988,0.08732
1985-03-21,279.0,0.0779
1985-03-22,278.899994,0.08391
1985-03-25,276.299988,0.06431
1985-03-26,276.200012,0.07093
1985-03-27,277.600006,0.07771
1985-03-28,278.200012,0.07863
1985-03-29,279.200012,0.07567
1985-04-01,280.299988,0.0672
1985-04-02,279.700012,0.07326
1985-04-03,277.899994,0.07704
1985-04-04,277.399994,0.06735
1985-04-08,276.5,0.06348
1985-04-09,276.600006,0.06742
1985-04-10,278.799988,0.07794
1985-04-11,280.100006,0.08165
1985-04-12,280.600006,0.07069
1985-04-15,281.100006,0.06511
1985-04-16,282.299988,0.07564
1985-04-17,283.299988,0.0738
1985-04-18,283.100006,0.07571
1985-04-19,282.799988,0.07557
1985-04-22,281.799988,0.06397
1985-04-23,282.600006,0.07772
1985-04-24,283.100006,0.06454
1985-04-25,284.0,0.06852
1985-04-26,284.100006,0.06783
1985-04-29,282.100006,0.07313
1985-04-30,280.600006,0.07888
1985-05-01,279.600006,0.06602
1985-05-02,279.0,0.06583
1985-05-03,280.299988,0.06559
1985-05-06,279.899994,0.05931
1985-05-07,280.899994,0.07094
1985-05-08,281.100006,0.07685
1985-05-09,283.299988,0.08074
1985-05-10,287.5,0.09551
1985-05-13,288.100006,0.07338
1985-05-14,287.700012,0.08515
1985-05-15,288.5,0.0783
1985-05-16,289.799988,0.07432
1985-05-17,291.700012,0.07835
1985-05-20,294.5,0.09361
1985-05-21,293.899994,0.08527
1985-05-22,293.0,0.07858
1985-05-23,292.200012,0.08357
1985-05-24,292.100006,0.06029
1985-05-28,290.899994,0.06544
1985-05-29,290.600006,0.0742
1985-05-30,289.899994,0.07701
1985-05-31,290.799988,0.08501
1985-06-03,290.600006,0.07339
1985-06-04,291.0,0.07229
1985-06-05,291.799988,0.08912
1985-06-06,291.899994,0.08159
1985-06-07,291.0,0.07916
1985-06-10,290.700012,0.06452
1985-06-11,290.5,0.0814
1985-06-12,289.700012,0.07486
1985-06-13,286.899994,0.08018
1985-06-14,288.0,0.07481
1985-06-17,287.399994,0.06026
1985-06-18,287.899994,0.08267
1985-06-19,288.200012,0.08028
1985-06-20,287.399994,0.07689
1985-06-21,288.700012,0.08395
1985-06-24,290.0,0.06564
1985-06-25,292.299988,0.09242
1985-06-26,293.399994,0.091
1985-06-27,295.299988,0.09136
1985-06-28,296.200012,0.08679
1985-07-01,296.5,0.06853
1985-07-02,296.899994,0.08075
1985-07-03,297.299988,0.07784
1985-07-05,298.600006,0.04367
1985-07-08,297.799988,0.06357
1985-07-09,297.200012,0.07522
1985-07-10,298.5,0.07715
1985-07-11,300.5,0.08778
1985-07-12,302.399994,0.07865
1985-07-15,303.0,0.06917
1985-07-16,305.200012,0.08463
1985-07-17,307.799988,0.1138
1985-07-18,306.899994,0.09435
1985-07-19,307.799988,0.08571
1985-07-22,306.799988,0.06977
1985-07-23,306.200012,0.09533
1985-07-24,303.700012,0.09379
1985-07-25,304.399994,0.08863
1985-07-26,304.600006,0.08426
1985-07-29,300.899994,0.07634
1985-07-30,300.600006,0.07722
1985-07-31,301.299988,0.08328
1985-08-01,304.0,0.09002
1985-08-02,304.5,0.07856
1985-08-05,302.100006,0.07552
1985-08-06,300.200012,0.08005
1985-08-07,298.200012,0.07842
1985-08-08,298.700012,0.07769
1985-08-09,299.100006,0.07167
1985-08-12,298.299988,0.06436
1985-08-13,297.0,0.08052
1985-08-14,297.600006,0.073
1985-08-15,297.600006,0.08205
1985-08-16,296.5,0.07296
1985-08-19,295.600006,0.06564
1985-08-20,296.399994,0.07639
1985-08-21,297.700012,0.08265
1985-08-22,296.899994,0.07818
1985-08-23,296.700012,0.07025
1985-08-26,296.299988,0.0592
1985-08-27,296.0,0.06794
1985-08-28,297.0,0.07432
1985-08-29,297.299988,0.07193
1985-08-30,297.700012,0.06468
1985-09-03,296.600006,0.06507
1985-09-04,295.600006,0.07741
1985-09-05,295.299988,0.07083
1985-09-06,296.200012,0.06982
1985-09-09,296.100006,0.06437
1985-09-10,294.5,0.07716
1985-09-11,291.399994,0.07158
1985-09-12,289.899994,0.07155
1985-09-13,287.200012,0.07197
1985-09-16,285.399994,0.04824
1985-09-17,281.100006,0.07444
1985-09-18,281.0,0.08335
1985-09-19,283.600006,0.08138
1985-09-20,284.399994,0.07622
1985-09-23,286.100006,0.07225
1985-09-24,284.100006,0.07113
1985-09-25,281.799988,0.05736
1985-09-26,280.200012,0.06372
1985-09-30,280.299988,0.06714
1985-10-01,281.799988,0.07658
1985-10-02,281.200012,0.08232
1985-10-03,281.399994,0.07365
1985-10-04,280.5,0.07395
1985-10-07,278.299988,0.06432
1985-10-08,277.0,0.07205
1985-10-09,278.299988,0.0781
1985-10-10,279.399994,0.07742
1985-10-11,281.799988,0.07911
1985-10-14,284.299988,0.06156
1985-10-15,285.0,0.08568
1985-10-16,286.700012,0.08756
1985-10-17,288.299988,0.09547
1985-10-18,288.399994,0.09044
1985-10-21,287.700012,0.0714
1985-10-22,288.5,0.07887
1985-10-23,289.799988,0.1011
1985-10-24,290.600006,0.09543
1985-10-25,289.5,0.08292
1985-10-28,289.200012,0.06573
1985-10-29,291.100006,0.0817
1985-10-30,292.299988,0.09802
1985-10-31,292.5,0.08496
1985-11-01,294.100006,0.09009
1985-11-04,294.200012,0.07534
1985-11-05,295.299988,0.08768
1985-11-06,296.700012,0.0935
1985-11-07,297.5,0.08864
1985-11-08,300.0,0.08676
1985-11-11,302.299988,0.08039
1985-11-12,304.399994,0.1083
1985-11-13,303.899994,0.09321
1985-11-14,305.200012,0.09804
1985-11-15,306.200012,0.09527
1985-11-18,306.100006,0.08221
1985-11-19,306.899994,0.1018
1985-11-20,307.0,0.0976
1985-11-21,309.299988,0.1199
1985-11-22,310.799988,0.1042
1985-11-25,309.799988,0.08343
1985-11-26,310.5,0.09363
1985-11-27,313.0,0.1033
1985-11-29,314.0,0.05759
1985-12-02,313.0,0.08576
1985-12-03,313.100006,0.08454
1985-12-04,316.700012,0.1172
1985-12-05,318.200012,0.1415
1985-12-06,316.600006,0.1108
1985-12-09,316.899994,0.1048
1985-12-10,317.299988,0.1118
1985-12-11,318.899994,0.1265
1985-12-12,320.600006,0.1173
1985-12-13,324.0,0.1317
1985-12-16,325.200012,0.1153
1985-12-17,323.299988,0.121
1985-12-18,322.5,0.1151
1985-12-19,322.700012,0.1149
1985-12-20,323.100006,0.1158
1985-12-23,321.600006,0.09941
1985-12-24,320.200012,0.06428
1985-12-26,320.299988,0.0539
1985-12-27,322.799988,0.07491
1985-12-30,323.100006,0.09282
1985-12-31,324.899994,0.1127
1986-01-02,325.0,0.07581
1986-01-03,325.700012,0.08918
1986-01-06,326.0,0.09924
1986-01-07,329.700012,0.1275
1986-01-08,328.100006,0.14
1986-01-09,323.0,0.1194
1986-01-10,324.399994,0.0985
1986-01-13,324.200012,0.08949
1986-01-14,324.799988,0.1029
1986-01-15,328.200012,0.1187
1986-01-16,330.0,0.1239
1986-01-17,330.700012,0.1128
1986-01-20,329.5,0.08943
1986-01-21,328.5,0.1107
1986-01-22,326.799988,0.1076
1986-01-23,326.700012,0.1111
1986-01-24,328.899994,0.1183
1986-01-27,330.200012,0.1105
1986-01-28,332.600006,0.1154
1986-01-29,334.700012,0.1321
1986-01-30,334.299988,0.109
1986-01-31,335.799988,0.1093
1986-02-03,337.5,0.1076
1986-02-04,337.899994,0.1253
1986-02-05,338.899994,0.1053
1986-02-06,340.799988,0.1197
1986-02-07,342.200012,0.1111
1986-02-10,344.0,0.1074
1986-02-11,344.899994,0.1133
1986-02-12,346.299988,0.1222
1986-02-13,347.899994,0.1286
1986-02-14,350.200012,0.1224
1986-02-18,352.399994,0.126
1986-02-19,352.100006,0.1369
1986-02-20,353.100006,0.1467
1986-02-21,355.649994,0.1467
1986-02-24,355.299988,0.1279
1986-02-25,354.899994,0.1189
1986-02-26,355.299988,0.1242
1986-02-27,358.100006,0.1247
1986-02-28,359.5,0.1306
1986-03-03,359.799988,0.1196
1986-03-04,362.0,0.135
1986-03-05,359.799988,0.1174
1986-03-06,361.5,0.1203
1986-03-07,362.200012,0.1256
1986-03-10,363.899994,0.1129
1986-03-11,367.399994,0.1348
1986-03-12,369.700012,0.1549
1986-03-13,370.399994,0.1401
1986-03-14,371.799988,0.1522
1986-03-17,370.0,0.1295
1986-03-18,371.5,0.1395
1986-03-19,371.700012,0.1369
1986-03-20,372.700012,0.1514
1986-03-21,372.600006,0.1329
1986-03-24,370.700012,0.1096
1986-03-25,369.299988,0.11
1986-03-26,370.600006,0.1271
1986-03-27,373.299988,0.1364
1986-03-31,374.700012,0.1098
1986-04-01,374.200012,0.1253
1986-04-02,374.100006,0.1199
1986-04-03,374.5,0.119
1986-04-04,372.200012,0.1117
1986-04-07,369.100006,0.1074
1986-04-08,373.100006,0.1179
1986-04-09,374.200012,0.131
1986-04-10,377.200012,0.1285
1986-04-11,378.899994,0.1297
1986-04-14,380.799988,0.1181
1986-04-15,381.700012,0.1251
1986-04-16,387.600006,0.1489
1986-04-17,390.0,0.156
1986-04-18,390.100006,0.1447
1986-04-21,391.0,0.1291
1986-04-22,390.5,0.1454
1986-04-23,389.100006,0.125
1986-04-24,391.5,0.1431
1986-04-25,392.299988,0.1333
1986-04-28,391.399994,0.1102
1986-04-29,389.200012,0.1243
1986-04-30,383.200012,0.121
1986-05-01,381.700012,0.1143
1986-05-02,383.200012,0.1026
1986-05-05,386.0,0.09919
1986-05-06,386.299988,0.1085
1986-05-07,385.299988,0.116
1986-05-08,387.399994,0.1105
1986-05-09,389.100006,0.1159
1986-05-12,388.100006,0.1015
1986-05-13,386.700012,0.1076
1986-05-14,387.299988,0.1119
1986-05-15,385.600006,0.108
1986-05-16,384.700012,0.1038
1986-05-19,383.700012,0.09273
1986-05-20,385.299988,0.1166
1986-05-21,386.100006,0.1375
1986-05-22,389.600006,0.1439
1986-05-23,391.899994,0.1151
1986-05-27,394.899994,0.1118
1986-05-28,397.200012,0.1315
1986-05-29,398.0,0.1304
1986-05-30,400.200012,0.133
1986-06-02,399.399994,0.1106
1986-06-03,399.5,0.1203
1986-06-04,399.100006,0.1227
1986-06-05,400.0,0.1256
1986-06-06,400.299988,0.1206
1986-06-09,394.700012,0.115
1986-06-10,392.799988,0.1198
1986-06-11,395.399994,0.1249
1986-06-12,396.5,0.1301
1986-06-13,399.600006,0.1393
1986-06-16,398.5,0.1184
1986-06-17,396.299988,0.1191
1986-06-18,395.200012,0.1254
1986-06-19,396.399994,0.1113
1986-06-20,396.899994,0.1276
1986-06-23,396.799988,0.1135
1986-06-24,398.899994,0.1129
1986-06-25,402.200012,0.1242
1986-06-26,402.899994,0.1383
1986-06-27,403.600006,0.1285
1986-06-30,405.5,0.1213
1986-07-01,407.600006,0.1328
1986-07-02,409.5,0.1363
1986-07-03,411.200012,0.104
1986-07-07,401.0,0.1121
1986-07-08,390.700012,0.1372
1986-07-09,393.399994,0.1202
1986-07-10,392.0,0.1073
1986-07-11,391.600006,0.1046
1986-07-14,384.799988,0.1086
1986-07-15,378.700012,0.1327
1986-07-16,379.700012,0.1158
1986-07-17,381.600006,0.1122
1986-07-18,381.100006,0.1109
1986-07-21,379.5,0.08176
1986-07-22,379.899994,0.09585
1986-07-23,379.899994,0.1016
1986-07-24,378.700012,0.1135
1986-07-25,379.799988,0.09504
1986-07-28,374.799988,0.08913
1986-07-29,372.0,0.09772
1986-07-30,370.799988,0.1031
1986-07-31,371.399994,0.09864
1986-08-01,370.700012,0.09937
1986-08-04,366.700012,0.08142
1986-08-05,366.799988,0.1019
1986-08-06,364.700012,0.09374
1986-08-07,365.100006,0.1016
1986-08-08,365.799988,0.1001
1986-08-11,369.899994,0.09415
1986-08-12,373.299988,0.1106
1986-08-13,376.899994,0.1213
1986-08-14,379.5,0.1108
1986-08-15,380.200012,0.09877
1986-08-18,379.299988,0.0854
1986-08-19,378.799988,0.1114
1986-08-20,380.899994,0.1139
1986-08-21,381.200012,0.1119
1986-08-22,381.5,0.1013
1986-08-25,379.299988,0.0748
1986-08-26,380.5,0.09884
1986-08-27,381.700012,0.103
1986-08-28,382.399994,0.105
1986-08-29,382.899994,0.08225
1986-09-02,380.100006,0.09758
1986-09-03,378.899994,0.097
1986-09-04,381.0,0.1025
1986-09-05,378.399994,0.1114
1986-09-08,372.0,0.09724
1986-09-09,369.600006,0.1201
1986-09-10,366.799988,0.1156
1986-09-11,353.299988,0.1381
1986-09-12,346.799988,0.1398
1986-09-15,345.899994,0.1029
1986-09-16,343.700012,0.1049
1986-09-17,346.899994,0.1052
1986-09-18,348.600006,0.09996
1986-09-19,349.399994,0.104
1986-09-22,352.600006,0.08903
1986-09-23,353.399994,0.1095
1986-09-24,354.5,0.09811
1986-09-25,351.5,0.1025
1986-09-26,351.600006,0.08459
1986-09-29,347.799988,0.08237
1986-09-30,350.700012,0.1008
1986-10-01,352.299988,0.102
1986-10-02,352.600006,0.09159
1986-10-03,352.799988,0.09825
1986-10-06,353.200012,0.07545
1986-10-07,352.399994,0.08608
1986-10-08,352.899994,0.09004
1986-10-09,353.100006,0.09388
1986-10-10,353.5,0.08359
1986-10-13,354.100006,0.04553
1986-10-14,353.799988,0.09224
1986-10-15,355.700012,0.103
1986-10-16,356.399994,0.06383
1986-10-17,355.700012,0.09198
1986-10-20,353.5,0.07846
1986-10-21,353.100006,0.08855
1986-10-22,353.899994,0.09811
1986-10-23,356.200012,0.1232
1986-10-24,356.700012,0.1145
1986-10-27,356.600006,0.09391
1986-10-28,357.200012,0.1024
1986-10-29,358.5,0.1061
1986-10-30,361.100006,0.1235
1986-10-31,360.799988,0.1067
1986-11-03,361.100006,0.1112
1986-11-04,361.899994,0.1403
1986-11-05,362.100006,0.1672
1986-11-06,361.200012,0.1123
1986-11-07,361.0,0.09932
1986-11-10,360.0,0.1008
1986-11-11,361.299988,0.09733
1986-11-12,361.200012,0.108
1986-11-13,358.0,0.1153
1986-11-14,358.5,0.1022
1986-11-17,357.100006,0.09131
1986-11-18,352.600006,0.1184
1986-11-19,349.799988,0.1112
1986-11-20,352.200012,0.1145
1986-11-21,354.700012,0.1068
1986-11-24,356.100006,0.09686
1986-11-25,357.0,0.1138
1986-11-26,358.200012,0.106
1986-11-28,359.600006,0.06195
1986-12-01,357.899994,0.09783
1986-12-02,360.700012,0.1309
1986-12-03,363.0,0.1344
1986-12-04,364.100006,0.128
1986-12-05,363.0,0.1333
1986-12-08,361.0,0.1106
1986-12-09,359.0,0.1163
1986-12-10,359.100006,0.1152
1986-12-11,357.700012,0.1238
1986-12-12,355.899994,0.1084
1986-12-15,353.0,0.1153
1986-12-16,353.799988,0.1423
1986-12-17,352.299988,0.1274
1986-12-18,351.399994,0.133
1986-12-19,352.200012,0.129
1986-12-22,351.299988,0.1198
1986-12-23,348.799988,0.1481
1986-12-24,349.600006,0.08212
1986-12-26,349.899994,0.04404
1986-12-29,348.0,0.102
1986-12-30,347.299988,0.1264
1986-12-31,348.799988,0.1407
1987-01-02,353.200012,0.06322
1987-01-05,361.200012,0.1106
1987-01-06,366.0,0.1379
1987-01-07,372.399994,0.1545
1987-01-08,377.5,0.1579
1987-01-09,380.700012,0.1438
1987-01-12,385.5,0.1529
1987-01-13,386.399994,0.1434
1987-01-14,390.0,0.1724
1987-01-15,392.600006,0.1895
1987-01-16,389.899994,0.1562
1987-01-19,392.600006,0.134
1987-01-20,392.100006,0.1828
1987-01-21,389.600006,0.1565
1987-01-22,393.200012,0.1626
1987-01-23,392.200012,0.2619
1987-01-26,388.0,0.1157
1987-01-27,390.799988,0.1309
1987-01-28,392.0,0.1529
1987-01-29,391.0,0.1507
1987-01-30,392.100006,0.1543
1987-02-02,397.200012,0.1491
1987-02-03,399.399994,0.1721
1987-02-04,403.100006,0.1781
1987-02-05,405.600006,0.1864
1987-02-06,406.899994,0.1673
1987-02-09,405.799988,0.1391
1987-02-10,403.5,0.1432
1987-02-11,408.299988,0.1495
1987-02-12,409.200012,0.168
1987-02-13,412.5,0.1545
1987-02-17,418.200012,0.172
1987-02-18,417.100006,0.1954
1987-02-19,417.0,0.1632
1987-02-20,417.200012,0.1557
1987-02-23,415.200012,0.1401
1987-02-24,417.399994,0.1332
1987-02-25,421.0,0.158
1987-02-26,422.899994,0.1554
1987-02-27,425.0,0.1494
1987-03-02,423.899994,0.1346
1987-03-03,423.600006,0.1399
1987-03-04,426.700012,0.1557
1987-03-05,429.0,0.1704
1987-03-06,429.5,0.1486
1987-03-09,426.799988,0.1189
1987-03-10,429.399994,0.1413
1987-03-11,431.399994,0.1558
1987-03-12,432.5,0.1564
1987-03-13,432.0,0.1583
1987-03-16,430.899994,0.1313
1987-03-17,434.799988,0.1539
1987-03-18,434.899994,0.1609
1987-03-19,437.0,0.151
1987-03-20,439.600006,0.1729
1987-03-23,438.0,0.1463
1987-03-24,438.100006,0.1651
1987-03-25,437.5,0.153
1987-03-26,438.700012,0.1561
1987-03-27,436.600006,0.1524
1987-03-30,427.100006,0.1417
1987-03-31,430.100006,0.1405
1987-04-01,428.299988,0.1433
1987-04-02,432.100006,0.1502
1987-04-03,437.399994,0.1705
1987-04-06,437.600006,0.1507
1987-04-07,434.0,0.1691
1987-04-08,434.899994,0.1537
1987-04-09,432.0,0.1588
1987-04-10,430.899994,0.1483
1987-04-13,423.700012,0.1349
1987-04-14,413.200012,0.1654
1987-04-15,416.0,0.1459
1987-04-16,419.5,0.139
1987-04-20,417.700012,0.1103
1987-04-21,418.600006,0.1309
1987-04-22,418.200012,0.1333
1987-04-23,417.399994,0.1381
1987-04-24,412.600006,0.1307
1987-04-27,409.700012,0.1377
1987-04-28,411.899994,0.1302
1987-04-29,414.200012,0.141
1987-04-30,417.799988,0.145
1987-05-01,418.399994,0.1843
1987-05-04,418.5,0.1222
1987-05-05,422.399994,0.1453
1987-05-06,422.399994,0.174
1987-05-07,422.600006,0.1518
1987-05-08,423.200012,0.1369
1987-05-11,422.200012,0.1367
1987-05-12,420.5,0.1413
1987-05-13,421.899994,0.1361
1987-05-14,422.700012,0.1385
1987-05-15,418.899994,0.1457
1987-05-18,413.5,0.1294
1987-05-19,408.200012,0.1471
1987-05-20,406.600006,0.1456
1987-05-21,408.5,0.1371
1987-05-22,407.399994,0.1127
1987-05-26,411.399994,0.1128
1987-05-27,412.600006,0.1215
1987-05-28,414.399994,0.1309
1987-05-29,416.5,0.1338
1987-06-01,415.0,0.1331
1987-06-02,413.600006,0.1302
1987-06-03,415.899994,0.141
1987-06-04,417.399994,0.152
1987-06-05,417.799988,0.1762
1987-06-08,419.399994,0.117
1987-06-09,421.700012,0.1393
1987-06-10,422.799988,0.1727
1987-06-11,423.399994,0.1526
1987-06-12,425.399994,0.1612
1987-06-15,425.399994,0.1555
1987-06-16,427.5,0.1706
1987-06-17,428.399994,0.171
1987-06-18,429.0,0.1585
1987-06-19,429.100006,0.1536
1987-06-22,429.299988,0.1327
1987-06-23,428.0,0.1543
1987-06-24,427.299988,0.1403
1987-06-25,427.200012,0.1498
1987-06-26,426.700012,0.1457
1987-06-29,426.5,0.1232
1987-06-30,424.700012,0.1444
1987-07-01,424.5,0.2138
1987-07-02,425.899994,0.186
1987-07-06,425.100006,0.1394
1987-07-07,424.600006,0.1955
1987-07-08,424.899994,0.1949
1987-07-09,425.600006,0.1531
1987-07-10,426.0,0.1319
1987-07-13,426.5,0.1273
1987-07-14,431.100006,0.1602
1987-07-15,431.200012,0.1539
1987-07-16,433.200012,0.1586
1987-07-17,434.100006,0.1529
1987-07-20,431.600006,0.1303
1987-07-21,429.399994,0.1562
1987-07-22,429.299988,0.1541
1987-07-23,427.600006,0.1534
1987-07-24,429.100006,0.1473
1987-07-27,428.899994,0.112
1987-07-28,430.0,0.1259
1987-07-29,431.200012,0.136
1987-07-30,433.600006,0.1542
1987-07-31,434.899994,0.1426
1987-08-03,433.100006,0.1335
1987-08-04,432.799988,0.1404
1987-08-05,436.299988,0.1518
1987-08-06,440.799988,0.1497
1987-08-07,443.600006,0.1653
1987-08-10,446.299988,0.1308
1987-08-11,449.399994,0.1854
1987-08-12,449.200012,0.1721
1987-08-13,451.600006,0.1602
1987-08-14,451.600006,0.1477
1987-08-17,451.700012,0.1263
1987-08-18,446.799988,0.1475
1987-08-19,448.0,0.1341
1987-08-20,452.799988,0.1582
1987-08-21,455.200012,0.1662
1987-08-24,453.799988,0.1444
1987-08-25,455.100006,0.1446
1987-08-26,455.299988,0.1513
1987-08-27,455.799988,0.1397
1987-08-28,453.299988,0.1539
1987-08-31,455.0,0.1329
1987-09-01,452.5,0.1738
1987-09-02,448.899994,0.1455
1987-09-03,448.399994,0.1471
1987-09-04,446.5,0.1316
1987-09-08,437.600006,0.1455
1987-09-09,439.200012,0.1343
1987-09-10,443.5,0.1583
1987-09-11,446.200012,0.1582
1987-09-14,445.5,0.1303
1987-09-15,441.899994,0.1355
1987-09-16,440.899994,0.1418
1987-09-17,440.799988,0.1546
1987-09-18,440.899994,0.1514
1987-09-21,436.0,0.1539
1987-09-22,437.899994,0.1572
1987-09-23,440.700012,0.1683
1987-09-24,441.200012,0.1212
1987-09-25,441.899994,0.1298
1987-09-28,442.299988,0.137
1987-09-29,442.200012,0.1551
1987-09-30,444.299988,0.1625
1987-10-01,448.5,0.1648
1987-10-02,451.600006,0.1633
1987-10-05,453.600006,0.1457
1987-10-06,447.5,0.1585
1987-10-07,444.600006,0.152
1987-10-08,440.0,0.1578
1987-10-09,438.399994,0.1453
1987-10-12,433.0,0.1178
1987-10-13,434.799988,0.1318
1987-10-14,428.299988,0.1456
1987-10-15,422.5,0.1598
1987-10-16,406.299988,0.1959
1987-10-19,360.200012,0.2229
1987-10-20,327.799988,0.2841
1987-10-21,351.899994,0.2881
1987-10-22,336.100006,0.2498
1987-10-23,328.5,0.177
1987-10-26,298.899994,0.1905
1987-10-27,296.299988,0.2073
1987-10-28,291.899994,0.2022
1987-10-29,307.100006,0.2059
1987-10-30,323.299988,0.2081
1987-11-02,328.299988,0.138
1987-11-03,320.700012,0.1392
1987-11-04,320.100006,0.1236
1987-11-05,326.200012,0.141
1987-11-06,326.399994,0.14154
1987-11-09,320.399994,0.1155
1987-11-10,315.200012,0.13955
1987-11-11,317.799988,0.1207
1987-11-12,324.0,0.15077
1987-11-13,323.0,0.12019
1987-11-16,322.399994,0.11178
1987-11-17,316.799988,0.12683
1987-11-18,318.200012,0.12615
1987-11-19,313.899994,0.12798
1987-11-20,312.5,0.12609
1987-11-23,313.100006,0.09407
1987-11-24,316.700012,0.12892
1987-11-25,317.799988,0.11325
1987-11-27,316.5,0.06478
1987-11-30,305.200012,0.14745
1987-12-01,305.200012,0.11185
1987-12-02,305.200012,0.10908
1987-12-03,298.799988,0.12943
1987-12-04,292.899994,0.13653
1987-12-07,294.799988,0.11833
1987-12-08,298.0,0.13773
1987-12-09,302.0,0.08253
1987-12-10,300.799988,0.15002
1987-12-11,302.600006,0.11803
1987-12-14,309.399994,0.14497
1987-12-15,312.700012,0.15325
1987-12-16,319.299988,0.14925
1987-12-17,319.5,0.16681
1987-12-18,326.899994,0.14904
1987-12-21,328.700012,0.14283
1987-12-22,327.299988,0.14902
1987-12-23,331.5,0.16408
1987-12-24,333.200012,0.08201
1987-12-28,325.600006,0.11552
1987-12-29,325.5,0.12008
1987-12-30,329.700012,0.15292
1987-12-31,330.5,0.1604
1988-01-04,338.5,0.11082
1988-01-05,344.100006,0.14949
1988-01-06,346.700012,0.13558
1988-01-07,349.700012,0.13704
1988-01-08,338.5,0.14406
1988-01-11,336.200012,0.12875
1988-01-12,332.0,0.12035
1988-01-13,332.700012,0.11567
1988-01-14,334.200012,0.10151
1988-01-15,340.100006,0.13416
1988-01-18,340.5,0.09099
1988-01-19,340.399994,0.1073
1988-01-20,333.700012,0.1335
1988-01-21,334.299988,0.12456
1988-01-22,337.600006,0.14916
1988-01-25,340.5,0.10686
1988-01-26,339.200012,0.10291
1988-01-27,339.799988,0.11344
1988-01-28,342.399994,0.12367
1988-01-29,344.700012,0.13542
1988-02-01,346.200012,0.11762
1988-02-02,347.200012,0.11351
1988-02-03,343.700012,0.13035
1988-02-04,344.700012,0.12151
1988-02-05,345.799988,0.12113
1988-02-08,344.5,0.12007
1988-02-09,345.0,0.10721
1988-02-10,349.299988,0.12885
1988-02-11,351.0,0.1389
1988-02-12,353.299988,0.1128
1988-02-16,354.700012,0.10506
1988-02-17,355.299988,0.13237
1988-02-18,355.600006,0.13241
1988-02-19,357.100006,0.12871
1988-02-22,360.0,0.12921
1988-02-23,361.100006,0.12925
1988-02-24,363.100006,0.13296
1988-02-25,363.600006,0.15401
1988-02-26,363.399994,0.11206
1988-02-29,367.0,0.12488
1988-03-01,367.299988,0.13683
1988-03-02,370.399994,0.14608
1988-03-03,372.0,0.14421
1988-03-04,373.399994,0.14122
1988-03-07,374.5,0.12198
1988-03-08,376.899994,0.15915
1988-03-09,380.299988,0.15867
1988-03-10,376.799988,0.16023
1988-03-11,375.5,0.1266
1988-03-14,376.700012,0.10811
1988-03-15,376.600006,0.13043
1988-03-16,378.5,0.14186
1988-03-17,380.700012,0.16105
1988-03-18,381.600006,0.18912
1988-03-21,378.600006,0.12187
1988-03-22,379.799988,0.12165
1988-03-23,380.100006,0.14714
1988-03-24,375.600006,0.14891
1988-03-25,372.5,0.11648
1988-03-28,370.399994,0.10904
1988-03-29,373.0,0.11823
1988-03-30,371.799988,0.12149
1988-03-31,374.600006,0.12453
1988-04-04,371.899994,0.09513
1988-04-05,373.399994,0.11862
1988-04-06,377.700012,0.13761
1988-04-07,378.899994,0.13352
1988-04-08,381.799988,0.13445
1988-04-11,382.5,0.12285
1988-04-12,383.399994,0.12338
1988-04-13,383.399994,0.13022
1988-04-14,374.5,0.14205
1988-04-15,373.899994,0.13017
1988-04-18,375.100006,0.10201
1988-04-19,376.899994,0.12854
1988-04-20,374.200012,0.13354
1988-04-21,373.200012,0.14243
1988-04-22,374.0,0.12436
1988-04-25,375.299988,0.10511
1988-04-26,377.799988,0.12573
1988-04-27,378.700012,0.12237
1988-04-28,378.799988,0.12881
1988-04-29,379.200012,0.12134
1988-05-02,379.700012,0.09781
1988-05-03,382.200012,0.13106
1988-05-04,381.600006,0.13421
1988-05-05,379.5,0.12124
1988-05-06,379.399994,0.12274
1988-05-09,376.299988,0.10093
1988-05-10,375.399994,0.11533
1988-05-11,369.200012,0.11875
1988-05-12,370.200012,0.10273
